Date,Crude_Oil_Price,OVX
2020-01-02 00:00:00-05:00,66.25,28.75
2020-01-03 00:00:00-05:00,68.5999984741211,31.920000076293945
2020-01-06 00:00:00-05:00,68.91000366210938,32.31999969482422
2020-01-07 00:00:00-05:00,68.2699966430664,31.799999237060547
2020-01-08 00:00:00-05:00,65.44000244140625,32.599998474121094
2020-01-09 00:00:00-05:00,65.37000274658203,33.220001220703125
2020-01-10 00:00:00-05:00,64.9800033569336,30.3799991607666
2020-01-13 00:00:00-05:00,64.19999694824219,34.25
2020-01-14 00:00:00-05:00,64.48999786376953,33.619998931884766
2020-01-15 00:00:00-05:00,64.0,33.380001068115234
2020-01-16 00:00:00-05:00,64.62000274658203,29.790000915527344
2020-01-17 00:00:00-05:00,64.8499984741211,28.600000381469727
2020-01-21 00:00:00-05:00,64.58999633789062,27.65999984741211
2020-01-22 00:00:00-05:00,63.209999084472656,30.700000762939453
2020-01-23 00:00:00-05:00,62.040000915527344,31.950000762939453
2020-01-24 00:00:00-05:00,60.689998626708984,34.54999923706055
2020-01-27 00:00:00-05:00,59.31999969482422,37.720001220703125
2020-01-28 00:00:00-05:00,59.5099983215332,36.41999816894531
2020-01-29 00:00:00-05:00,59.810001373291016,35.72999954223633
2020-01-30 00:00:00-05:00,58.290000915527344,37.4900016784668
2020-01-31 00:00:00-05:00,58.15999984741211,40.349998474121094
2020-02-03 00:00:00-05:00,54.45000076293945,41.810001373291016
2020-02-04 00:00:00-05:00,53.959999084472656,39.439998626708984
2020-02-05 00:00:00-05:00,55.279998779296875,37.880001068115234
2020-02-06 00:00:00-05:00,54.93000030517578,36.439998626708984
2020-02-07 00:00:00-05:00,54.470001220703125,37.5099983215332
2020-02-10 00:00:00-05:00,53.27000045776367,39.0099983215332
2020-02-11 00:00:00-05:00,54.0099983215332,37.52000045776367
2020-02-12 00:00:00-05:00,55.790000915527344,35.58000183105469
2020-02-13 00:00:00-05:00,56.34000015258789,35.84000015258789
2020-02-14 00:00:00-05:00,57.31999969482422,35.93000030517578
2020-02-18 00:00:00-05:00,57.75,33.470001220703125
2020-02-19 00:00:00-05:00,59.119998931884766,32.27000045776367
2020-02-20 00:00:00-05:00,59.310001373291016,33.15999984741211
2020-02-21 00:00:00-05:00,58.5,35.869998931884766
2020-02-24 00:00:00-05:00,56.29999923706055,39.529998779296875
2020-02-25 00:00:00-05:00,54.95000076293945,42.5
2020-02-26 00:00:00-05:00,53.43000030517578,43.400001525878906
2020-02-27 00:00:00-05:00,52.18000030517578,49.41999816894531
2020-02-28 00:00:00-05:00,50.52000045776367,51.25
2020-03-02 00:00:00-05:00,51.900001525878906,48.33000183105469
2020-03-03 00:00:00-05:00,51.86000061035156,50.79999923706055
2020-03-04 00:00:00-05:00,51.130001068115234,50.59000015258789
2020-03-05 00:00:00-05:00,49.9900016784668,52.58000183105469
2020-03-06 00:00:00-05:00,45.27000045776367,65.0199966430664
2020-03-09 00:00:00-04:00,34.36000061035156,115.91999816894531
2020-03-10 00:00:00-04:00,37.220001220703125,92.93000030517578
2020-03-11 00:00:00-04:00,35.790000915527344,105.25
2020-03-12 00:00:00-04:00,33.220001220703125,123.44999694824219
2020-03-13 00:00:00-04:00,33.849998474121094,118.4800033569336
2020-03-16 00:00:00-04:00,30.049999237060547,128.5
2020-03-17 00:00:00-04:00,28.729999542236328,133.32000732421875
2020-03-18 00:00:00-04:00,24.8799991607666,166.7899932861328
2020-03-19 00:00:00-04:00,28.469999313354492,164.05999755859375
2020-03-20 00:00:00-04:00,26.979999542236328,190.0800018310547
2020-03-23 00:00:00-04:00,27.030000686645508,185.67999267578125
2020-03-24 00:00:00-04:00,27.149999618530273,170.86000061035156
2020-03-25 00:00:00-04:00,27.389999389648438,144.02999877929688
2020-03-26 00:00:00-04:00,26.34000015258789,150.05999755859375
2020-03-27 00:00:00-04:00,24.93000030517578,175.8800048828125
2020-03-30 00:00:00-04:00,22.760000228881836,174.22000122070312
2020-03-31 00:00:00-04:00,22.739999771118164,170.5500030517578
2020-04-01 00:00:00-04:00,24.739999771118164,158.97999572753906
2020-04-02 00:00:00-04:00,29.940000534057617,162.64999389648438
2020-04-03 00:00:00-04:00,34.11000061035156,141.67999267578125
2020-04-06 00:00:00-04:00,33.04999923706055,144.19000244140625
2020-04-07 00:00:00-04:00,31.8700008392334,139.1300048828125
2020-04-08 00:00:00-04:00,32.84000015258789,141.4600067138672
2020-04-09 00:00:00-04:00,31.479999542236328,129.8800048828125
2020-04-13 00:00:00-04:00,31.739999771118164,114.44000244140625
2020-04-14 00:00:00-04:00,29.600000381469727,115.4800033569336
2020-04-15 00:00:00-04:00,27.690000534057617,120.37999725341797
2020-04-16 00:00:00-04:00,27.81999969482422,115.0999984741211
2020-04-17 00:00:00-04:00,28.079999923706055,95.91000366210938
2020-04-20 00:00:00-04:00,25.56999969482422,226.1300048828125
2020-04-21 00:00:00-04:00,19.329999923706055,325.1499938964844
2020-04-22 00:00:00-04:00,20.3700008392334,236.8000030517578
2020-04-23 00:00:00-04:00,21.329999923706055,211.0
2020-04-24 00:00:00-04:00,21.440000534057617,173.52999877929688
2020-04-27 00:00:00-04:00,19.989999771118164,185.47000122070312
2020-04-28 00:00:00-04:00,20.459999084472656,198.77000427246094
2020-04-29 00:00:00-04:00,22.540000915527344,195.58999633789062
2020-04-30 00:00:00-04:00,25.270000457763672,104.9800033569336
2020-05-01 00:00:00-04:00,26.440000534057617,110.18000030517578
2020-05-04 00:00:00-04:00,27.200000762939453,97.41999816894531
2020-05-05 00:00:00-04:00,30.969999313354492,97.2699966430664
2020-05-06 00:00:00-04:00,29.719999313354492,115.38999938964844
2020-05-07 00:00:00-04:00,29.459999084472656,110.62000274658203
2020-05-08 00:00:00-04:00,30.969999313354492,98.69999694824219
2020-05-11 00:00:00-04:00,29.6299991607666,109.72000122070312
2020-05-12 00:00:00-04:00,29.979999542236328,86.86000061035156
2020-05-13 00:00:00-04:00,29.190000534057617,82.83000183105469
2020-05-14 00:00:00-04:00,31.1299991607666,80.05000305175781
2020-05-15 00:00:00-04:00,32.5,76.38999938964844
2020-05-18 00:00:00-04:00,34.810001373291016,76.13999938964844
2020-05-19 00:00:00-04:00,34.650001525878906,73.22000122070312
2020-05-20 00:00:00-04:00,35.75,73.62000274658203
2020-05-21 00:00:00-04:00,36.060001373291016,89.05999755859375
2020-05-22 00:00:00-04:00,35.130001068115234,84.9800033569336
2020-05-26 00:00:00-04:00,36.16999816894531,75.47000122070312
2020-05-27 00:00:00-04:00,34.7400016784668,73.88999938964844
2020-05-28 00:00:00-04:00,35.290000915527344,72.9800033569336
2020-05-29 00:00:00-04:00,35.33000183105469,69.2300033569336
2020-06-01 00:00:00-04:00,38.31999969482422,64.37999725341797
2020-06-02 00:00:00-04:00,39.56999969482422,64.70999908447266
2020-06-03 00:00:00-04:00,39.790000915527344,65.7300033569336
2020-06-04 00:00:00-04:00,39.9900016784668,65.12999725341797
2020-06-05 00:00:00-04:00,42.29999923706055,64.19999694824219
2020-06-08 00:00:00-04:00,40.79999923706055,67.23999786376953
2020-06-09 00:00:00-04:00,41.18000030517578,67.76000213623047
2020-06-10 00:00:00-04:00,41.72999954223633,63.060001373291016
2020-06-11 00:00:00-04:00,38.54999923706055,69.95999908447266
2020-06-12 00:00:00-04:00,38.72999954223633,70.22000122070312
2020-06-15 00:00:00-04:00,39.720001220703125,68.11000061035156
2020-06-16 00:00:00-04:00,40.959999084472656,66.62999725341797
2020-06-17 00:00:00-04:00,40.709999084472656,61.45000076293945
2020-06-18 00:00:00-04:00,41.5099983215332,61.349998474121094
2020-06-19 00:00:00-04:00,42.189998626708984,58.72999954223633
2020-06-22 00:00:00-04:00,43.08000183105469,56.7599983215332
2020-06-23 00:00:00-04:00,42.630001068115234,58.83000183105469
2020-06-24 00:00:00-04:00,40.310001373291016,64.95999908447266
2020-06-25 00:00:00-04:00,41.04999923706055,62.689998626708984
2020-06-26 00:00:00-04:00,41.02000045776367,63.689998626708984
2020-06-29 00:00:00-04:00,41.709999084472656,60.040000915527344
2020-06-30 00:00:00-04:00,41.150001525878906,57.65999984741211
2020-07-01 00:00:00-04:00,42.029998779296875,53.43000030517578
2020-07-02 00:00:00-04:00,43.13999938964844,51.290000915527344
2020-07-06 00:00:00-04:00,43.099998474121094,50.72999954223633
2020-07-07 00:00:00-04:00,43.08000183105469,51.38999938964844
2020-07-08 00:00:00-04:00,43.290000915527344,48.849998474121094
2020-07-09 00:00:00-04:00,42.349998474121094,53.77000045776367
2020-07-10 00:00:00-04:00,43.2400016784668,49.709999084472656
2020-07-13 00:00:00-04:00,42.720001220703125,53.40999984741211
2020-07-14 00:00:00-04:00,42.900001525878906,53.040000915527344
2020-07-15 00:00:00-04:00,43.790000915527344,47.04999923706055
2020-07-16 00:00:00-04:00,43.369998931884766,46.119998931884766
2020-07-17 00:00:00-04:00,43.13999938964844,40.220001220703125
2020-07-20 00:00:00-04:00,43.279998779296875,42.59000015258789
2020-07-21 00:00:00-04:00,44.31999969482422,41.099998474121094
2020-07-22 00:00:00-04:00,44.290000915527344,41.29999923706055
2020-07-23 00:00:00-04:00,43.310001373291016,43.83000183105469
2020-07-24 00:00:00-04:00,43.34000015258789,42.349998474121094
2020-07-27 00:00:00-04:00,43.40999984741211,41.369998931884766
2020-07-28 00:00:00-04:00,43.220001220703125,41.09000015258789
2020-07-29 00:00:00-04:00,43.75,39.58000183105469
2020-07-30 00:00:00-04:00,42.939998626708984,42.060001373291016
2020-07-31 00:00:00-04:00,43.29999923706055,44.43000030517578
2020-08-03 00:00:00-04:00,44.150001525878906,41.560001373291016
2020-08-04 00:00:00-04:00,44.43000030517578,40.279998779296875
2020-08-05 00:00:00-04:00,45.16999816894531,37.119998931884766
2020-08-06 00:00:00-04:00,45.09000015258789,37.59000015258789
2020-08-07 00:00:00-04:00,44.400001525878906,37.43000030517578
2020-08-10 00:00:00-04:00,44.9900016784668,35.7400016784668
2020-08-11 00:00:00-04:00,44.5,37.5
2020-08-12 00:00:00-04:00,45.43000030517578,34.7400016784668
2020-08-13 00:00:00-04:00,44.959999084472656,34.869998931884766
2020-08-14 00:00:00-04:00,44.79999923706055,35.099998474121094
2020-08-17 00:00:00-04:00,45.369998931884766,32.43000030517578
2020-08-18 00:00:00-04:00,45.459999084472656,31.700000762939453
2020-08-19 00:00:00-04:00,45.369998931884766,32.849998474121094
2020-08-20 00:00:00-04:00,44.900001525878906,32.83000183105469
2020-08-21 00:00:00-04:00,44.349998474121094,33.68000030517578
2020-08-24 00:00:00-04:00,45.130001068115234,32.25
2020-08-25 00:00:00-04:00,45.86000061035156,33.029998779296875
2020-08-26 00:00:00-04:00,45.63999938964844,33.790000915527344
2020-08-27 00:00:00-04:00,45.09000015258789,33.7400016784668
2020-08-28 00:00:00-04:00,45.04999923706055,32.060001373291016
2020-08-31 00:00:00-04:00,45.279998779296875,32.59000015258789
2020-09-01 00:00:00-04:00,45.58000183105469,31.739999771118164
2020-09-02 00:00:00-04:00,44.43000030517578,35.4900016784668
2020-09-03 00:00:00-04:00,44.06999969482422,41.279998779296875
2020-09-04 00:00:00-04:00,42.65999984741211,44.02000045776367
2020-09-08 00:00:00-04:00,39.779998779296875,55.900001525878906
2020-09-09 00:00:00-04:00,40.790000915527344,49.41999816894531
2020-09-10 00:00:00-04:00,40.060001373291016,52.15999984741211
2020-09-11 00:00:00-04:00,39.83000183105469,50.130001068115234
2020-09-14 00:00:00-04:00,39.61000061035156,49.40999984741211
2020-09-15 00:00:00-04:00,40.529998779296875,45.189998626708984
2020-09-16 00:00:00-04:00,42.220001220703125,41.130001068115234
2020-09-17 00:00:00-04:00,43.29999923706055,38.72999954223633
2020-09-18 00:00:00-04:00,43.150001525878906,39.06999969482422
2020-09-21 00:00:00-04:00,41.439998626708984,42.88999938964844
2020-09-22 00:00:00-04:00,41.720001220703125,41.279998779296875
2020-09-23 00:00:00-04:00,41.77000045776367,44.63999938964844
2020-09-24 00:00:00-04:00,41.939998626708984,42.880001068115234
2020-09-25 00:00:00-04:00,41.91999816894531,41.40999984741211
2020-09-28 00:00:00-04:00,42.43000030517578,40.63999938964844
2020-09-29 00:00:00-04:00,41.029998779296875,46.130001068115234
2020-09-30 00:00:00-04:00,40.95000076293945,44.0
2020-10-01 00:00:00-04:00,40.93000030517578,49.349998474121094
2020-10-02 00:00:00-04:00,39.27000045776367,55.5099983215332
2020-10-05 00:00:00-04:00,41.290000915527344,49.439998626708984
2020-10-06 00:00:00-04:00,42.650001525878906,46.599998474121094
2020-10-07 00:00:00-04:00,41.9900016784668,45.5
2020-10-08 00:00:00-04:00,43.34000015258789,41.150001525878906
2020-10-09 00:00:00-04:00,42.849998474121094,42.380001068115234
2020-10-12 00:00:00-04:00,41.720001220703125,44.040000915527344
2020-10-13 00:00:00-04:00,42.45000076293945,46.06999969482422
2020-10-14 00:00:00-04:00,43.31999969482422,43.529998779296875
2020-10-15 00:00:00-04:00,43.15999984741211,43.83000183105469
2020-10-16 00:00:00-04:00,42.93000030517578,44.060001373291016
2020-10-19 00:00:00-04:00,42.619998931884766,43.349998474121094
2020-10-20 00:00:00-04:00,43.15999984741211,43.849998474121094
2020-10-21 00:00:00-04:00,41.72999954223633,47.58000183105469
2020-10-22 00:00:00-04:00,42.459999084472656,46.61000061035156
2020-10-23 00:00:00-04:00,41.77000045776367,46.31999969482422
2020-10-26 00:00:00-04:00,40.459999084472656,53.04999923706055
2020-10-27 00:00:00-04:00,41.20000076293945,50.220001220703125
2020-10-28 00:00:00-04:00,39.119998931884766,59.61000061035156
2020-10-29 00:00:00-04:00,37.650001525878906,63.380001068115234
2020-10-30 00:00:00-04:00,37.459999084472656,68.83999633789062
2020-11-02 00:00:00-05:00,38.970001220703125,66.7300033569336
2020-11-03 00:00:00-05:00,39.709999084472656,63.630001068115234
2020-11-04 00:00:00-05:00,41.22999954223633,54.529998779296875
2020-11-05 00:00:00-05:00,40.93000030517578,53.689998626708984
2020-11-06 00:00:00-05:00,39.45000076293945,55.75
2020-11-09 00:00:00-05:00,42.400001525878906,52.20000076293945
2020-11-10 00:00:00-05:00,43.61000061035156,49.63999938964844
2020-11-11 00:00:00-05:00,43.79999923706055,49.2400016784668
2020-11-12 00:00:00-05:00,43.529998779296875,50.900001525878906
2020-11-13 00:00:00-05:00,42.779998779296875,48.2400016784668
2020-11-16 00:00:00-05:00,43.81999969482422,46.88999938964844
2020-11-17 00:00:00-05:00,43.75,45.08000183105469
2020-11-18 00:00:00-05:00,44.34000015258789,46.060001373291016
2020-11-19 00:00:00-05:00,44.20000076293945,46.34000015258789
2020-11-20 00:00:00-05:00,44.959999084472656,43.939998626708984
2020-11-23 00:00:00-05:00,46.060001373291016,42.790000915527344
2020-11-24 00:00:00-05:00,47.86000061035156,42.84000015258789
2020-11-25 00:00:00-05:00,48.61000061035156,43.560001373291016
2020-11-27 00:00:00-05:00,48.18000030517578,46.209999084472656
2020-11-30 00:00:00-05:00,47.59000015258789,47.369998931884766
2020-12-01 00:00:00-05:00,47.41999816894531,47.810001373291016
2020-12-02 00:00:00-05:00,48.25,45.68000030517578
2020-12-03 00:00:00-05:00,48.709999084472656,40.95000076293945
2020-12-04 00:00:00-05:00,49.25,38.34000015258789
2020-12-07 00:00:00-05:00,48.790000915527344,37.68000030517578
2020-12-08 00:00:00-05:00,48.84000015258789,37.70000076293945
2020-12-09 00:00:00-05:00,48.86000061035156,39.52000045776367
2020-12-10 00:00:00-05:00,50.25,39.70000076293945
2020-12-11 00:00:00-05:00,49.970001220703125,39.5099983215332
2020-12-14 00:00:00-05:00,50.290000915527344,39.959999084472656
2020-12-15 00:00:00-05:00,50.7599983215332,39.34000015258789
2020-12-16 00:00:00-05:00,51.08000183105469,38.68000030517578
2020-12-17 00:00:00-05:00,51.5,36.86000061035156
2020-12-18 00:00:00-05:00,52.2599983215332,37.150001525878906
2020-12-21 00:00:00-05:00,50.90999984741211,41.560001373291016
2020-12-22 00:00:00-05:00,50.08000183105469,42.060001373291016
2020-12-23 00:00:00-05:00,51.20000076293945,39.88999938964844
2020-12-24 00:00:00-05:00,51.290000915527344,39.40999984741211
2020-12-28 00:00:00-05:00,50.86000061035156,39.66999816894531
2020-12-29 00:00:00-05:00,51.09000015258789,38.63999938964844
2020-12-30 00:00:00-05:00,51.34000015258789,38.0099983215332
2020-12-31 00:00:00-05:00,51.79999923706055,37.83000183105469
2021-01-04 00:00:00-05:00,51.09000015258789,42.119998931884766
2021-01-05 00:00:00-05:00,53.599998474121094,40.38999938964844
2021-01-06 00:00:00-05:00,54.29999923706055,39.310001373291016
2021-01-07 00:00:00-05:00,54.380001068115234,36.060001373291016
2021-01-08 00:00:00-05:00,55.9900016784668,36.650001525878906
2021-01-11 00:00:00-05:00,55.65999984741211,35.310001373291016
2021-01-12 00:00:00-05:00,56.58000183105469,33.849998474121094
2021-01-13 00:00:00-05:00,56.060001373291016,36.790000915527344
2021-01-14 00:00:00-05:00,56.41999816894531,37.95000076293945
2021-01-15 00:00:00-05:00,55.099998474121094,40.38999938964844
2021-01-19 00:00:00-05:00,55.900001525878906,35.369998931884766
2021-01-20 00:00:00-05:00,56.08000183105469,35.66999816894531
2021-01-21 00:00:00-05:00,56.099998474121094,35.04999923706055
2021-01-22 00:00:00-05:00,55.40999984741211,36.25
2021-01-25 00:00:00-05:00,55.880001068115234,38.02000045776367
2021-01-26 00:00:00-05:00,55.90999984741211,37.130001068115234
2021-01-27 00:00:00-05:00,55.810001373291016,40.209999084472656
2021-01-28 00:00:00-05:00,55.529998779296875,40.45000076293945
2021-01-29 00:00:00-05:00,55.880001068115234,40.20000076293945
2021-02-01 00:00:00-05:00,56.349998474121094,39.15999984741211
2021-02-02 00:00:00-05:00,57.459999084472656,38.619998931884766
2021-02-03 00:00:00-05:00,58.459999084472656,37.11000061035156
2021-02-04 00:00:00-05:00,58.84000015258789,35.369998931884766
2021-02-05 00:00:00-05:00,59.34000015258789,34.939998626708984
2021-02-08 00:00:00-05:00,60.560001373291016,34.47999954223633
2021-02-09 00:00:00-05:00,61.09000015258789,33.540000915527344
2021-02-10 00:00:00-05:00,61.470001220703125,33.77000045776367
2021-02-11 00:00:00-05:00,61.13999938964844,34.33000183105469
2021-02-12 00:00:00-05:00,62.43000030517578,34.25
2021-02-16 00:00:00-05:00,63.349998474121094,35.130001068115234
2021-02-17 00:00:00-05:00,64.33999633789062,36.900001525878906
2021-02-18 00:00:00-05:00,63.93000030517578,37.900001525878906
2021-02-19 00:00:00-05:00,62.90999984741211,37.7599983215332
2021-02-22 00:00:00-05:00,65.23999786376953,38.56999969482422
2021-02-23 00:00:00-05:00,65.37000274658203,39.75
2021-02-24 00:00:00-05:00,67.04000091552734,39.58000183105469
2021-02-25 00:00:00-05:00,66.87999725341797,40.58000183105469
2021-02-26 00:00:00-05:00,66.12999725341797,42.4900016784668
2021-03-01 00:00:00-05:00,63.689998626708984,42.560001373291016
2021-03-02 00:00:00-05:00,62.70000076293945,40.959999084472656
2021-03-03 00:00:00-05:00,64.06999969482422,39.83000183105469
2021-03-04 00:00:00-05:00,66.73999786376953,37.27000045776367
2021-03-05 00:00:00-05:00,69.36000061035156,36.61000061035156
2021-03-08 00:00:00-05:00,68.23999786376953,38.88999938964844
2021-03-09 00:00:00-05:00,67.5199966430664,37.970001220703125
2021-03-10 00:00:00-05:00,67.9000015258789,37.560001373291016
2021-03-11 00:00:00-05:00,69.62999725341797,37.86000061035156
2021-03-12 00:00:00-05:00,69.22000122070312,37.5099983215332
2021-03-15 00:00:00-04:00,68.87999725341797,39.380001068115234
2021-03-16 00:00:00-04:00,68.38999938964844,39.099998474121094
2021-03-17 00:00:00-04:00,68.0,37.400001525878906
2021-03-18 00:00:00-04:00,63.279998779296875,48.439998626708984
2021-03-19 00:00:00-04:00,64.52999877929688,44.380001068115234
2021-03-22 00:00:00-04:00,64.62000274658203,40.279998779296875
2021-03-23 00:00:00-04:00,60.790000915527344,48.619998931884766
2021-03-24 00:00:00-04:00,64.41000366210938,64.91000366210938
2021-03-25 00:00:00-04:00,61.95000076293945,49.880001068115234
2021-03-26 00:00:00-04:00,64.56999969482422,44.93000030517578
2021-03-29 00:00:00-04:00,64.9800033569336,44.15999984741211
2021-03-30 00:00:00-04:00,64.13999938964844,41.459999084472656
